,dealAmountYear,dealAmountMonth,buildYear,dealYear,dealMonth,dealDay,dong,apartmentName,regionalCode,areaForExclusiveUse,floor
0,"70,000",0,2003,2021,8,1,역삼동,베스젠빌,11680,157.49,5
1,"20,000",150,2004,2021,8,2,역삼동,역삼동우정에쉐르1,11680,71.78,13
2,"20,000",150,2004,2021,8,2,역삼동,역삼동우정에쉐르1,11680,71.78,13
3,"1,000",78,2004,2021,8,2,역삼동,우정에쉐르멤버스,11680,22.12,4
4,"3,000",210,2012,2021,8,3,역삼동,강남서해더블루,11680,70.57,3
5,"44,700",0,2004,2021,8,4,역삼동,역삼우정에쉐르2,11680,50.72,2
6,"20,000",240,2003,2021,8,5,역삼동,불루밍코트,11680,105.75,2
7,"5,000",180,2002,2021,8,5,역삼동,대우디오빌,11680,59.145,11
8,"1,000",140,2002,2021,8,5,역삼동,대우디오빌,11680,36.96,13
9,"2,000",80,1996,2021,8,5,역삼동,한스빌(836),11680,39.89,5
10,"1,000",95,2004,2021,8,6,역삼동,대우디오빌플러스,11680,34.41,10
11,"85,000",45,2021,2021,8,6,역삼동,시티프라디움더강남101동,11680,59.99,9
12,"5,000",210,2005,2021,8,6,역삼동,e-편한세상,11680,59.947,8
13,"165,000",0,2012,2021,8,6,역삼동,개나리SK뷰,11680,84.99,20
14,"165,000",0,2012,2021,8,6,역삼동,개나리SK뷰,11680,84.99,20
15,"50,000",170,2021,2021,8,6,역삼동,시티프라디움더강남101동,11680,59.99,6
16,"85,000",0,2002,2021,8,6,역삼동,경남아너스빌,11680,84.932,17
17,"115,500",74,2016,2021,8,6,역삼동,역삼자이,11680,114.019,26
18,"140,000",0,2014,2021,8,6,역삼동,테헤란아이파크,11680,70.8333,23
19,"50,000",165,2005,2021,8,7,역삼동,역삼래미안,11680,59.4,10
20,"86,000",150,2006,2021,8,8,역삼동,역삼I'PARK,11680,130.143,3
21,"33,600",0,2018,2021,8,9,역삼동,이지마루역삼,11680,24.6,7
22,"10,000",395,2014,2021,8,9,역삼동,테헤란아이파크,11680,70.8333,7
23,"10,000",395,2014,2021,8,9,역삼동,테헤란아이파크,11680,70.8333,7
24,"53,760",0,2010,2021,8,9,역삼동,래미안그레이튼(진달래2차),11680,59.91,6
25,"53,760",0,2010,2021,8,9,역삼동,래미안그레이튼(진달래2차),11680,59.91,1
26,"115,000",0,2005,2021,8,9,역삼동,e-편한세상,11680,59.606,12
27,"53,760",0,2010,2021,8,9,역삼동,래미안그레이튼(진달래2차),11680,59.91,6
28,"3,000",221,2005,2021,8,9,역삼동,e-편한세상,11680,59.606,25
29,"10,000",300,2005,2021,8,9,역삼동,역삼래미안,11680,59.53,11
30,"20,000",390,2005,2021,8,10,역삼동,e-편한세상,11680,84.991,6
31,"28,350",0,2002,2021,8,10,역삼동,대우디오빌,11680,30.03,6
32,"1,000",95,1996,2021,8,10,역삼동,한스빌(836),11680,39.89,7
33,"65,000",280,2014,2021,8,11,역삼동,테헤란아이파크,11680,92.6232,1
34,"50,000",120,2007,2021,8,11,역삼동,쌍용플레티넘밸류,11680,84.96,5
35,"39,900",0,2006,2021,8,11,역삼동,역삼I'PARK,11680,28.246,12
36,"25,000",6,2001,2021,8,11,역삼동,에벤에셀빌라트,11680,40,2
37,"15,000",230,2002,2021,8,11,역삼동,명인갤러리,11680,84.78,4
38,"1,000",130,2003,2021,8,12,역삼동,플래티늄1,11680,44.61,4
39,"1,000",70,2004,2021,8,12,역삼동,강남역우정에쉐르,11680,17.13,5
40,"20,000",230,2002,2021,8,12,역삼동,경남아너스빌,11680,84.688,9
41,"160,000",0,2014,2021,8,12,역삼동,테헤란아이파크,11680,92.6232,8
42,"115,000",0,2005,2021,8,12,역삼동,e-편한세상,11680,59.606,20
43,"80,850",0,2005,2021,8,12,역삼동,역삼래미안,11680,59.53,13
44,"180,000",0,2010,2021,8,13,역삼동,래미안그레이튼(진달래2차),11680,120.37,1
45,"70,000",0,2002,2021,8,13,역삼동,명인갤러리,11680,68.99,7
46,"5,000",320,2006,2021,8,14,역삼동,역삼푸르지오,11680,59.8848,21
47,"5,000",320,2006,2021,8,14,역삼동,역삼푸르지오,11680,59.8848,21
48,"10,000",195,2005,2021,8,14,역삼동,e-편한세상,11680,59.606,7
49,"5,000",250,1998,2021,8,15,역삼동,동부센트레빌,11680,59.97,17
50,"100,000",150,2005,2021,8,16,역삼동,e-편한세상,11680,84.991,2
51,"160,000",170,2007,2021,8,16,역삼동,래미안펜타빌,11680,135.67,7
52,"135,000",0,1998,2021,8,16,역삼동,동부센트레빌,11680,84.97,19
53,"135,000",0,1998,2021,8,16,역삼동,동부센트레빌,11680,84.97,19
54,"20,000",128,2002,2021,8,16,역삼동,세방하이빌2,11680,84.84,2
55,"1,000",105,2001,2021,8,17,역삼동,한화진넥스빌,11680,43.58,10
56,"10,000",50,2001,2021,8,17,역삼동,한화진넥스빌,11680,34.82,21
57,"2,000",135,2006,2021,8,17,역삼동,역삼I'PARK,11680,28.246,10
58,"70,000",120,2006,2021,8,17,역삼동,역삼푸르지오,11680,59.8848,21
59,"1,000",67,2003,2021,8,17,역삼동,우림루미아트1,11680,24,9
60,"20,000",470,2006,2021,8,17,역삼동,개나리래미안,11680,84.93,8
61,"160,000",0,2006,2021,8,17,역삼동,개나리래미안,11680,84.93,9
62,"22,000",0,2003,2021,8,17,역삼동,진넥스빌2,11680,23.85,5
63,"95,550",0,2006,2021,8,17,역삼동,개나리푸르지오,11680,59.6851,11
64,"24,100",0,2004,2021,8,17,역삼동,대우디오빌플러스,11680,34.41,7
65,"110,000",0,2005,2021,8,18,역삼동,역삼래미안,11680,59.53,6
66,"10,000",350,2007,2021,8,18,역삼동,쌍용플레티넘밸류,11680,110.57,10
67,"102,000",55,2006,2021,8,18,역삼동,역삼I'PARK,11680,116.285,15
68,"30,000",590,2016,2021,8,18,역삼동,역삼자이,11680,114.019,22
69,"110,000",0,2005,2021,8,18,역삼동,역삼래미안,11680,59.53,6
70,"85,000",0,2005,2021,8,18,역삼동,역삼동프라임,11680,125.11,1
71,"105,000",0,2006,2021,8,19,역삼동,개나리래미안,11680,84.93,9
72,"36,960",0,2006,2021,8,19,역삼동,역삼I'PARK,11680,28.246,12
73,"141,700",0,2010,2021,8,19,역삼동,래미안그레이튼(진달래2차),11680,121.54,22
74,"26,200",0,2002,2021,8,19,역삼동,대우디오빌,11680,30.03,4
75,"20,000",0,1999,2021,8,19,역삼동,현대휴먼터치빌,11680,25.92,12
76,"70,000",10,2005,2021,8,20,역삼동,e-편한세상,11680,59.606,25
77,"24,000",0,2001,2021,8,20,역삼동,한화진넥스빌,11680,34.82,19
78,"110,000",0,2005,2021,8,21,역삼동,역삼래미안,11680,59.4,22
79,"120,000",0,2009,2021,8,21,역삼동,래미안그레이튼,11680,59.97,6
80,"10,000",300,2005,2021,8,21,역삼동,역삼래미안,11680,59.53,18
81,"150,000",0,2010,2021,8,21,역삼동,래미안그레이튼(진달래2차),11680,84.81,6
82,"150,000",0,2010,2021,8,21,역삼동,래미안그레이튼(진달래2차),11680,84.81,6
83,"10,000",300,2009,2021,8,21,역삼동,래미안그레이튼,11680,59.97,15
84,"94,000",0,2009,2021,8,21,역삼동,래미안그레이튼,11680,70.98,18
85,"90,000",0,2021,2021,8,21,역삼동,시티프라디움더강남101동,11680,59.99,6
86,"95,000",0,2006,2021,8,21,역삼동,역삼푸르지오,11680,59.8848,5
87,"90,000",30,2008,2021,8,22,역삼동,역삼2차아이파크,11680,84.587,8
88,"60,000",450,2007,2021,8,23,역삼동,래미안펜타빌,11680,158.58,14
89,"95,000",100,2014,2021,8,23,역삼동,테헤란아이파크,11680,92.6232,15
90,"110,000",0,2005,2021,8,23,역삼동,역삼래미안,11680,59.4,4
91,"130,000",200,2001,2021,8,24,역삼동,현대까르띠에710,11680,149.7,21
92,"110,000",0,2010,2021,8,24,역삼동,래미안그레이튼(진달래2차),11680,59.78,16
93,"50,400",0,2004,2021,8,24,역삼동,우정에쉐르3,11680,66.31,10
94,"50,400",0,2004,2021,8,24,역삼동,우정에쉐르3,11680,66.31,10
95,"70,000",0,2002,2021,8,24,역삼동,갤러리하우스,11680,81.1,3
96,"23,000",0,2002,2021,8,24,역삼동,풍림지오빌,11680,27.81,6
97,"70,000",380,2001,2021,8,24,역삼동,현대까르띠에710,11680,149.7,21
98,"10,000",300,2005,2021,8,25,역삼동,역삼래미안,11680,59.4,20
99,"100,000",170,2012,2021,8,26,역삼동,개나리SK뷰,11680,84.99,8
100,"100,000",170,2012,2021,8,26,역삼동,개나리SK뷰,11680,84.99,8
101,"50,000",250,2006,2021,8,26,역삼동,역삼푸르지오,11680,84.9097,5
102,"63,000",0,2002,2021,8,26,역삼동,명인갤러리,11680,84.78,3
103,"68,250",0,2005,2021,8,27,역삼동,역삼래미안,11680,59.4,20
104,"25,000",100,2002,2021,8,27,역삼동,갤러리하우스,11680,71.66,2
105,"98,700",0,2008,2021,8,28,역삼동,역삼2차아이파크,11680,84.587,8
106,"28,000",0,2001,2021,8,28,역삼동,한화진넥스빌,11680,34.82,20
107,"5,000",221,2005,2021,8,28,역삼동,역삼래미안,11680,59.4,14
108,"121,000",0,2010,2021,8,28,역삼동,래미안그레이튼(진달래2차),11680,105.89,30
109,"10,000",207,2009,2021,8,28,역삼동,래미안그레이튼,11680,59.97,9
110,"5,000",315,2005,2021,8,28,역삼동,역삼래미안,11680,59.4,21
111,"10,000",400,2009,2021,8,28,역삼동,래미안그레이튼,11680,70.98,9
112,"160,000",0,2011,2021,8,28,역삼동,래미안그레이튼(진달래2차),11680,84.87,8
113,"1,000",65,2003,2021,8,30,역삼동,우림루미아트1,11680,23.9,4
114,"34,330",130,2005,2021,8,30,역삼동,e-편한세상,11680,59.606,2
115,"20,000",0,1999,2021,8,30,역삼동,현대휴먼터치빌,11680,25.92,14
116,"1,000",90,1996,2021,8,30,역삼동,한스빌(836),11680,39.89,2
117,"1,000",73,2014,2021,8,30,역삼동,이스턴오피스텔,11680,15.25,11
118,"50,000",0,2003,2021,8,31,역삼동,금호어울림,11680,84.95,11
119,"90,000",0,2002,2021,8,31,역삼동,역삼동하나빌,11680,84.77,10
120,"52,500",220,2012,2021,8,31,역삼동,개나리SK뷰,11680,84.98,4
121,"30,000",105,2012,2021,8,31,역삼동,강남서해더블루,11680,70.57,6
122,"65,000",280,2006,2021,8,31,역삼동,개나리푸르지오,11680,84.6815,17
123,"103,950",0,2005,2021,8,31,역삼동,e-편한세상,11680,84.991,3
124,"160,000",0,2014,2021,8,31,역삼동,테헤란아이파크,11680,92.6232,20
125,"10,000",378,1992,2021,8,2,개포동,삼익대청아파트,11680,39.53,1
126,"20,000",420,2019,2021,8,2,개포동,래미안블레스티지,11680,84.943,14
127,"95,500",0,1986,2021,8,3,개포동,현대2,11680,165.08,3
128,"50,000",270,2019,2021,8,3,개포동,디에이치아너힐즈,11680,76.1709,26
129,"157,000",0,2019,2021,8,3,개포동,디에이치아너힐즈,11680,76.1709,21
130,"110,000",0,2019,2021,8,3,개포동,래미안블레스티지,11680,59.837,16
131,"110,000",0,2019,2021,8,3,개포동,래미안블레스티지,11680,59.837,16
132,"26,637",39,2019,2021,8,3,개포동,래미안블레스티지,11680,59.837,3
133,"100,000",0,2019,2021,8,4,개포동,디에이치아너힐즈,11680,76.1709,14
134,"130,000",0,2019,2021,8,4,개포동,래미안블레스티지,11680,59.837,17
135,"30,400",0,1992,2021,8,4,개포동,삼익대청아파트,11680,39.53,1
136,"80,850",0,1984,2021,8,4,개포동,경남2차,11680,149.21,12
137,"158,000",0,2019,2021,8,4,개포동,래미안블레스티지,11680,84.95,18
138,"90,000",0,1983,2021,8,5,개포동,개포주공5단지,11680,74.25,10
139,"87,150",0,1984,2021,8,5,개포동,경남1,11680,166.48,9
140,"73,500",0,2019,2021,8,5,개포동,디에이치아너힐즈,11680,59.8732,21
141,"160,000",0,1984,2021,8,5,개포동,개포우성3차,11680,161,10
142,"26,000",18,1992,2021,8,6,개포동,삼익대청아파트,11680,39.53,2
143,"89,250",0,1992,2021,8,6,개포동,삼익대청아파트,11680,51.12,12
144,"157,500",0,2019,2021,8,6,개포동,디에이치아너힐즈,11680,94.8407,29
145,"30,500",0,1992,2021,8,6,개포동,성원대치2단지아파트,11680,33.18,2
146,"55,000",0,1987,2021,8,6,개포동,개포6차우성아파트1동~8동,11680,79.97,5
147,"89,250",0,2019,2021,8,6,개포동,디에이치아너힐즈,11680,59.8732,12
148,"84,000",0,1984,2021,8,7,개포동,경남1,11680,123.28,2
149,"50,000",330,2019,2021,8,7,개포동,래미안블레스티지,11680,84.94,5
150,"40,000",200,2019,2021,8,7,개포동,디에이치아너힐즈,11680,76.1709,10
151,"94,500",0,2019,2021,8,7,개포동,디에이치아너힐즈,11680,84.6348,10
152,"37,800",0,1983,2021,8,7,개포동,개포주공7단지,11680,60.76,15
153,"50,000",300,2019,2021,8,7,개포동,디에이치아너힐즈,11680,84.3558,15
154,"37,800",0,1992,2021,8,7,개포동,성원대치2단지아파트,11680,49.86,15
155,"40,000",0,1992,2021,8,7,개포동,성원대치2단지아파트,11680,49.86,14
156,"29,400",0,1992,2021,8,7,개포동,성원대치2단지아파트,11680,39.53,13
157,"30,000",0,1992,2021,8,7,개포동,성원대치2단지아파트,11680,33.18,12
158,"4,000",78,1992,2021,8,7,개포동,성원대치2단지아파트,11680,33.18,14
159,"53,000",0,1992,2021,8,7,개포동,삼익대청아파트,11680,51.12,3
160,"130,000",0,2019,2021,8,8,개포동,디에이치아너힐즈,11680,94.8407,28
161,"50,000",270,2020,2021,8,9,개포동,개포래미안포레스트,11680,84.86,2
162,"110,250",0,2019,2021,8,9,개포동,디에이치아너힐즈,11680,84.3558,7
163,"35,700",0,1992,2021,8,9,개포동,삼익대청아파트,11680,60,13
164,"1,000",94,1992,2021,8,9,개포동,성원대치2단지아파트,11680,33.18,5
165,"28,350",0,1992,2021,8,9,개포동,성원대치2단지아파트,11680,39.53,2
166,"42,000",0,1983,2021,8,9,개포동,개포주공6단지,11680,73.02,15
167,"100,000",180,2019,2021,8,10,개포동,디에이치아너힐즈,11680,84.357,9
168,"100,000",200,2019,2021,8,10,개포동,디에이치아너힐즈,11680,84.6348,3
169,"56,000",0,1983,2021,8,10,개포동,개포주공6단지,11680,60.13,8
170,"31,500",0,1992,2021,8,10,개포동,성원대치2단지아파트,11680,39.53,13
171,"15,000",54,1992,2021,8,10,개포동,성원대치2단지아파트,11680,49.86,13
172,"60,000",0,1983,2021,8,10,개포동,개포주공7단지,11680,53.46,9
173,"100,000",0,1986,2021,8,10,개포동,현대2,11680,131.83,7
174,"3,000",115,1992,2021,8,11,개포동,삼익대청아파트,11680,51.12,11
175,"44,000",20,1988,2021,8,11,개포동,개포2차현대아파트(220),11680,77.75,4
176,"44,000",20,1988,2021,8,11,개포동,개포2차현대아파트(220),11680,77.75,4
177,"62,000",0,1983,2021,8,11,개포동,개포주공6단지,11680,83.21,2
178,"58,800",0,1986,2021,8,11,개포동,현대2,11680,84.81,9
179,"65,000",0,1983,2021,8,12,개포동,개포주공5단지,11680,74.25,11
180,"50,400",0,1983,2021,8,12,개포동,개포주공6단지,11680,73.02,2
181,"34,000",0,1992,2021,8,12,개포동,삼익대청아파트,11680,39.53,12
182,"50,400",0,1983,2021,8,12,개포동,개포주공5단지,11680,74.25,9
183,"36,750",0,1983,2021,8,12,개포동,개포주공7단지,11680,60.76,2
184,"32,500",0,1983,2021,8,13,개포동,개포주공6단지,11680,53.06,1
185,"32,500",0,1983,2021,8,13,개포동,개포주공6단지,11680,53.06,1
186,"20,000",540,2019,2021,8,13,개포동,디에이치아너힐즈,11680,94.8407,13
187,"280,000",0,2019,2021,8,13,개포동,디에이치아너힐즈,11680,131.3226,6
188,"50,000",200,2019,2021,8,13,개포동,디에이치아너힐즈,11680,84.3558,7
189,"10,000",65,1987,2021,8,13,개포동,개포6차우성아파트1동~8동,11680,54.98,2
190,"100,000",0,1984,2021,8,13,개포동,개포우성3차,11680,104.43,9
191,"53,500",0,1984,2021,8,13,개포동,개포우성3차,11680,104.43,4
192,"150,000",0,1984,2021,8,13,개포동,개포우성3차,11680,161,9
193,"28,350",0,1992,2021,8,13,개포동,성원대치2단지아파트,11680,39.53,1
194,"50,400",0,1992,2021,8,13,개포동,삼익대청아파트,11680,60,13
195,"55,000",70,1983,2021,8,13,개포동,개포주공7단지,11680,83.7,10
196,"30,000",162,2019,2021,8,14,개포동,디에이치아너힐즈,11680,59.7479,13
197,"5,000",120,1983,2021,8,14,개포동,개포주공6단지,11680,53.06,6
198,"47,200",0,1992,2021,8,14,개포동,삼익대청아파트,11680,60,11
199,"5,000",165,1992,2021,8,14,개포동,삼익대청아파트,11680,60,10
200,"36,400",0,1992,2021,8,14,개포동,성원대치2단지아파트,11680,33.18,3
201,"110,000",0,1984,2021,8,14,개포동,경남1,11680,96.98,12
202,"110,000",0,1984,2021,8,14,개포동,경남1,11680,96.98,12
203,"130,000",0,2019,2021,8,14,개포동,래미안블레스티지,11680,59.837,15
204,"70,500",0,2019,2021,8,14,개포동,래미안블레스티지,11680,49.909,6
205,"53,000",0,1983,2021,8,14,개포동,개포주공7단지,11680,60.76,1
206,"43,000",60,1983,2021,8,14,개포동,개포주공7단지,11680,83.7,1
207,"31,800",0,1992,2021,8,14,개포동,성원대치2단지아파트,11680,33.18,3
208,"89,250",0,2019,2021,8,14,개포동,디에이치아너힐즈,11680,59.8072,20
209,"31,500",0,1983,2021,8,14,개포동,개포주공6단지,11680,53.06,4
210,"15,000",60,1992,2021,8,15,개포동,성원대치2단지아파트,11680,39.53,3
211,"110,000",0,2019,2021,8,16,개포동,래미안블레스티지,11680,59.967,4
212,"65,000",0,1992,2021,8,16,개포동,삼익대청아파트,11680,60,11
213,"70,000",90,1987,2021,8,16,개포동,우성8,11680,79.61,5
214,"55,000",0,1983,2021,8,16,개포동,개포주공5단지,11680,61.19,9
215,"65,000",0,1983,2021,8,16,개포동,개포주공5단지,11680,83.17,2
216,"102,900",0,2019,2021,8,16,개포동,디에이치아너힐즈,11680,84.3558,15
217,"102,900",0,2019,2021,8,16,개포동,디에이치아너힐즈,11680,84.3558,15
218,"50,000",0,1983,2021,8,16,개포동,개포주공7단지,11680,53.46,7
219,"43,050",0,1992,2021,8,17,개포동,삼익대청아파트,11680,51.12,6
220,"60,000",0,1987,2021,8,17,개포동,개포6차우성아파트1동~8동,11680,79.97,5
221,"260,000",0,2019,2021,8,17,개포동,래미안블레스티지,11680,126.971,31
222,"165,000",0,2019,2021,8,17,개포동,래미안블레스티지,11680,84.94,25
223,"88,000",0,2019,2021,8,17,개포동,디에이치아너힐즈,11680,84.3558,6
224,"147,000",0,2019,2021,8,18,개포동,디에이치아너힐즈,11680,94.8407,29
225,"126,000",0,2019,2021,8,18,개포동,디에이치아너힐즈,11680,84.357,9
226,"77,000",0,2019,2021,8,18,개포동,디에이치아너힐즈,11680,59.7479,5
227,"53,000",0,1983,2021,8,18,개포동,개포주공5단지,11680,74.25,3
228,"68,000",0,1983,2021,8,18,개포동,개포주공7단지,11680,73.26,7
229,"80,000",0,1983,2021,8,18,개포동,개포주공7단지,11680,83.7,8
230,"1,000",84,1992,2021,8,18,개포동,성원대치2단지아파트,11680,33.18,12
231,"55,000",0,1992,2021,8,19,개포동,성원대치2단지아파트,11680,49.86,7
232,"92,000",0,1984,2021,8,19,개포동,개포우성3차,11680,104.43,1
233,"65,000",153,2019,2021,8,19,개포동,디에이치아너힐즈,11680,84.3558,26
234,"65,400",100,2019,2021,8,19,개포동,디에이치아너힐즈,11680,84.6348,7
235,"68,000",0,1992,2021,8,19,개포동,삼익대청아파트,11680,60,12
236,"135,000",0,2020,2021,8,19,개포동,개포래미안포레스트,11680,74.66,7
237,"90,000",0,1986,2021,8,19,개포동,현대2,11680,165.08,3
238,"65,000",0,1983,2021,8,19,개포동,개포주공7단지,11680,73.26,8
239,"180,000",0,1984,2021,8,19,개포동,경남2차,11680,186.16,8
240,"50,000",305,2019,2021,8,19,개포동,디에이치아너힐즈,11680,84.357,12
241,"20,000",180,1984,2021,8,20,개포동,경남1,11680,96.98,1
242,"150,000",0,2003,2021,8,20,개포동,상지리츠빌,11680,161.07,8
243,"250,000",0,2019,2021,8,21,개포동,래미안블레스티지,11680,113.96,19
244,"240,000",0,2019,2021,8,21,개포동,래미안블레스티지,11680,113.808,34
245,"189,000",0,2019,2021,8,21,개포동,디에이치아너힐즈,11680,106.9877,20
246,"10,000",243,2019,2021,8,21,개포동,디에이치아너힐즈,11680,59.7479,29
247,"78,750",0,2019,2021,8,21,개포동,디에이치아너힐즈,11680,59.7479,3
248,"130,000",0,2020,2021,8,21,개포동,개포래미안포레스트,11680,74.66,6
249,"42,000",0,1983,2021,8,21,개포동,개포주공6단지,11680,73.02,12
250,"47,250",0,1983,2021,8,21,개포동,개포주공6단지,11680,73.02,11
251,"61,000",0,1983,2021,8,21,개포동,개포주공5단지,11680,74.25,6
252,"55,000",0,1983,2021,8,21,개포동,개포주공5단지,11680,61.19,5
253,"65,000",0,1983,2021,8,21,개포동,개포주공7단지,11680,73.26,11
254,"3,000",90,1992,2021,8,21,개포동,성원대치2단지아파트,11680,33.18,8
255,"39,900",0,1992,2021,8,21,개포동,성원대치2단지아파트,11680,49.86,6
256,"40,950",0,1992,2021,8,21,개포동,성원대치2단지아파트,11680,49.86,4
257,"2,000",100,1992,2021,8,21,개포동,성원대치2단지아파트,11680,33.18,9
258,"80,000",0,1983,2021,8,23,개포동,개포주공6단지,11680,83.21,8
259,"47,250",0,1983,2021,8,23,개포동,개포주공7단지,11680,83.7,15
260,"60,000",130,1986,2021,8,23,개포동,현대2,11680,84.81,5
261,"46,200",0,1983,2021,8,23,개포동,개포주공5단지,11680,74.25,14
262,"110,000",0,2019,2021,8,23,개포동,디에이치아너힐즈,11680,84.3558,15
263,"250,000",270,2019,2021,8,23,개포동,디에이치아너힐즈,11680,124.2439,1
264,"60,000",130,1986,2021,8,23,개포동,현대2,11680,84.81,5
265,"68,000",0,1984,2021,8,23,개포동,경남2차,11680,91.91,12
266,"10,000",90,1992,2021,8,23,개포동,성원대치2단지아파트,11680,39.53,15
267,"210,000",0,2019,2021,8,23,개포동,래미안블레스티지,11680,99.919,24
268,"27,825",0,1992,2021,8,23,개포동,성원대치2단지아파트,11680,33.18,10
269,"10,500",368,2019,2021,8,24,개포동,디에이치아너힐즈,11680,84.3558,6
270,"80,000",150,2019,2021,8,24,개포동,디에이치아너힐즈,11680,59.7479,19
271,"94,500",0,2019,2021,8,24,개포동,디에이치아너힐즈,11680,84.357,17
272,"84,000",0,2019,2021,8,24,개포동,디에이치아너힐즈,11680,59.7479,18
273,"100,000",200,2019,2021,8,25,개포동,디에이치아너힐즈,11680,84.6348,20
274,"112,300",0,2019,2021,8,25,개포동,디에이치아너힐즈,11680,84.6348,9
275,"42,000",147,2019,2021,8,25,개포동,디에이치아너힐즈,11680,59.8732,11
276,"107,100",0,2019,2021,8,25,개포동,디에이치아너힐즈,11680,76.1709,11
277,"28,350",0,1983,2021,8,25,개포동,개포주공6단지,11680,53.06,7
278,"45,000",0,1992,2021,8,25,개포동,삼익대청아파트,11680,39.53,15
279,"70,000",0,1992,2021,8,25,개포동,삼익대청아파트,11680,60,11
280,"110,000",0,1986,2021,8,25,개포동,현대2,11680,84.81,1
281,"110,000",0,1986,2021,8,25,개포동,현대2,11680,84.81,1
282,"15,000",320,2019,2021,8,26,개포동,래미안블레스티지,11680,59.967,1
283,"120,000",200,2019,2021,8,26,개포동,디에이치아너힐즈,11680,94.8407,15
284,"5,000",500,1992,2021,8,26,개포동,성원대치2단지아파트,11680,49.86,6
285,"63,000",0,1983,2021,8,26,개포동,개포주공7단지,11680,73.26,10
286,"63,000",0,1983,2021,8,26,개포동,개포주공7단지,11680,73.26,10
287,"15,000",160,2019,2021,8,26,개포동,디에이치아너힐즈,11680,131.3226,2
288,"86,100",0,2019,2021,8,26,개포동,디에이치아너힐즈,11680,84.357,18
289,"113,000",250,2019,2021,8,27,개포동,디에이치아너힐즈,11680,106.9877,25
290,"220,000",0,2020,2021,8,27,개포동,개포래미안포레스트,11680,102.32,8
291,"120,000",150,2019,2021,8,27,개포동,디에이치아너힐즈,11680,84.3558,18
292,"63,000",0,1986,2021,8,27,개포동,현대2,11680,84.81,6
293,"30,000",90,1983,2021,8,27,개포동,개포주공5단지,11680,83.17,8
294,"31,500",0,1992,2021,8,27,개포동,성원대치2단지아파트,11680,39.53,10
295,"5,000",163,1983,2021,8,27,개포동,개포주공6단지,11680,83.21,11
296,"50,000",220,2019,2021,8,28,개포동,디에이치아너힐즈,11680,59.7479,15
297,"34,650",0,1983,2021,8,28,개포동,개포주공6단지,11680,60.13,4
298,"60,000",0,1984,2021,8,28,개포동,개포우성3차,11680,104.43,9
299,"30,000",270,2020,2021,8,28,개포동,개포래미안포레스트,11680,59.92,12
300,"36,750",0,1983,2021,8,28,개포동,개포주공5단지,11680,61.19,6
301,"100,000",0,2019,2021,8,28,개포동,디에이치아너힐즈,11680,59.8732,13
302,"50,000",220,2019,2021,8,28,개포동,디에이치아너힐즈,11680,59.7479,15
303,"40,400",0,1992,2021,8,28,개포동,삼익대청아파트,11680,51.12,12
304,"62,000",0,1992,2021,8,28,개포동,삼익대청아파트,11680,51.12,13
305,"30,000",380,2019,2021,8,28,개포동,래미안블레스티지,11680,84.94,14
306,"90,300",0,2019,2021,8,29,개포동,디에이치아너힐즈,11680,76.1709,26
307,"115,000",0,2019,2021,8,29,개포동,디에이치아너힐즈,11680,94.2875,22
308,"25,000",0,1992,2021,8,30,개포동,삼익대청아파트,11680,51.12,2
309,"80,000",0,1983,2021,8,30,개포동,개포주공5단지,11680,83.17,7
310,"10,000",110,1983,2021,8,30,개포동,개포주공6단지,11680,60.13,1
311,"45,000",0,1983,2021,8,30,개포동,개포주공6단지,11680,60.13,2
312,"85,000",0,2019,2021,8,30,개포동,디에이치아너힐즈,11680,59.7479,10
313,"10,000",330,2020,2021,8,31,개포동,개포래미안포레스트,11680,59.92,8
314,"55,000",0,1983,2021,8,31,개포동,개포주공7단지,11680,60.76,4
315,"53,000",0,1983,2021,8,31,개포동,개포주공5단지,11680,83.17,1
316,"136,500",0,2019,2021,8,31,개포동,디에이치아너힐즈,11680,84.3558,20
317,"55,000",0,1983,2021,8,31,개포동,개포주공7단지,11680,60.76,8
318,"36,000",75,1984,2021,8,1,청담동,진흥아파트,11680,109.31,6
319,"54,600",0,1999,2021,8,2,청담동,삼성청담공원아파트,11680,59.93,5
320,500,98,2018,2021,8,3,청담동,라테라스청담,11680,20.1,9
321,"100,000",0,1999,2021,8,3,청담동,삼성청담공원아파트,11680,107.22,12
322,"190,000",0,2002,2021,8,4,청담동,청담대림이-편한세상,11680,134.24,2
323,"190,000",0,2002,2021,8,4,청담동,청담대림이-편한세상,11680,134.24,2
324,"100,000",0,2004,2021,8,4,청담동,대우유로카운티,11680,105.66,4
325,"80,000",240,2005,2021,8,5,청담동,청담2차이-편한세상(204동),11680,107.71,5
326,"70,000",140,1999,2021,8,7,청담동,삼성청담공원아파트,11680,84.96,8
327,"30,000",250,2002,2021,8,7,청담동,청담대림이-편한세상,11680,81.84,11
328,"57,000",6,1997,2021,8,8,청담동,신동아,11680,84.94,4
329,"50,000",320,2006,2021,8,9,청담동,청담2차이-편한세상(205동),11680,119.55,4
330,"15,000",450,2006,2021,8,10,청담동,"청담2차이-편한세상(201동,202동,203동)",11680,107.18,11
331,"180,000",0,2011,2021,8,10,청담동,청담자이,11680,82.952,29
332,"26,200",0,2013,2021,8,10,청담동,청담신원아침도시마인,11680,28.3132,4
333,"26,000",0,2018,2021,8,10,청담동,라테라스청담,11680,18.62,7
