,dealAmountYear,dealAmountMonth,buildYear,dealYear,dealMonth,dealDay,dong,apartmentName,regionalCode,areaForExclusiveUse,floor
77,"2,000",140,2004,2021,9,23,역삼동,대우디오빌플러스,11680,43.99,10
78,"107,000",0,1998,2021,9,24,역삼동,동부센트레빌,11680,59.97,8
79,"78,700",0,2010,2021,9,24,역삼동,래미안그레이튼(진달래2차),11680,59.78,4
80,"31,000",0,2002,2021,9,24,역삼동,대우디오빌,11680,30.03,9
81,"10,000",420,2006,2021,9,25,역삼동,역삼푸르지오,11680,84.9097,9
82,"117,600",0,2009,2021,9,25,역삼동,래미안그레이튼,11680,84.97,12
83,"110,000",0,1997,2021,9,25,역삼동,대림역삼,11680,84.96,3
84,"110,000",0,1997,2021,9,25,역삼동,대림역삼,11680,84.96,3
85,"50,000",140,1998,2021,9,25,역삼동,동부센트레빌,11680,59.82,3
86,"29,900",0,1996,2021,9,25,역삼동,한스빌(836),11680,39.89,12
87,"10,000",310,2005,2021,9,25,역삼동,e-편한세상,11680,59.606,5
88,"77,700",0,2006,2021,9,25,역삼동,역삼푸르지오,11680,59.8848,5
89,"73,500",0,2007,2021,9,26,역삼동,쌍용플레티넘밸류,11680,84.9,7
90,"103,000",120,2006,2021,9,27,역삼동,역삼I'PARK,11680,130.143,12
91,"136,500",0,2008,2021,9,27,역삼동,역삼2차아이파크,11680,119.095,10
92,"103,000",120,2006,2021,9,27,역삼동,역삼I'PARK,11680,130.143,12
93,"100,000",0,2010,2021,9,27,역삼동,래미안그레이튼(진달래2차),11680,105.89,10
94,"140,000",0,2007,2021,9,27,역삼동,롯데캐슬노블,11680,154.26,8
95,"59,800",0,1997,2021,9,28,역삼동,대림역삼,11680,59.66,2
96,"13,000",45,1996,2021,9,28,역삼동,한스빌(836),11680,39.89,8
97,"100,000",210,2016,2021,9,28,역삼동,역삼자이,11680,84.993,16
98,"77,700",0,2010,2021,9,29,역삼동,래미안그레이튼(진달래2차),11680,59.78,23
99,"17,800",0,2014,2021,9,29,역삼동,이스턴오피스텔,11680,14.92,12
100,"35,000",50,2002,2021,9,29,역삼동,현대트라움,11680,165.23,5
101,"88,000",0,2021,2021,9,29,역삼동,시티프라디움더강남101동,11680,59.99,5
102,"42,000",0,1992,2021,9,30,역삼동,은하수,11680,67.14,7
103,"26,250",0,2001,2021,9,30,역삼동,한화진넥스빌,11680,43.58,25
104,"180,000",0,2010,2021,9,30,역삼동,래미안그레이튼(진달래2차),11680,120.37,1
105,"1,000",100,2013,2021,9,30,역삼동,코너스톤,11680,20.77,3
106,"1,000",90,2002,2021,9,30,역삼동,대우디오빌,11680,30.03,7
107,"89,250",0,2005,2021,9,30,역삼동,e-편한세상,11680,59.606,6
108,"250,000",0,2019,2021,9,1,개포동,래미안블레스티지,11680,113.96,31
109,"90,000",0,2019,2021,9,1,개포동,래미안블레스티지,11680,49.909,5
110,"60,000",0,1992,2021,9,1,개포동,삼익대청아파트,11680,51.12,3
111,"170,000",0,2019,2021,9,1,개포동,래미안블레스티지,11680,84.94,19
112,"4,000",90,1992,2021,9,2,개포동,성원대치2단지아파트,11680,33.18,14
113,"31,500",0,1992,2021,9,2,개포동,성원대치2단지아파트,11680,39.53,2
114,"140,000",0,1984,2021,9,2,개포동,경남1,11680,96.98,7
115,"140,000",0,1984,2021,9,2,개포동,경남1,11680,123.28,7
116,"75,000",0,1983,2021,9,2,개포동,개포주공7단지,11680,83.7,3
117,"160,000",0,2019,2021,9,2,개포동,디에이치아너힐즈,11680,76.1709,4
118,"160,000",230,2019,2021,9,2,개포동,디에이치아너힐즈,11680,106.9845,24
119,"120,000",180,2019,2021,9,2,개포동,래미안블레스티지,11680,99.919,26
120,"34,125",0,1987,2021,9,3,개포동,개포6차우성아파트1동~8동,11680,67.28,2
121,"55,000",0,1992,2021,9,3,개포동,삼익대청아파트,11680,51.12,12
122,"34,600",0,1992,2021,9,3,개포동,삼익대청아파트,11680,39.53,8
123,"5,000",110,1992,2021,9,3,개포동,성원대치2단지아파트,11680,39.53,1
124,"43,000",0,1992,2021,9,3,개포동,성원대치2단지아파트,11680,39.53,7
125,"34,125",0,1987,2021,9,3,개포동,개포6차우성아파트1동~8동,11680,67.28,2
126,"55,000",0,1992,2021,9,3,개포동,삼익대청아파트,11680,51.12,12
127,"50,000",45,1983,2021,9,4,개포동,개포주공6단지,11680,73.02,13
128,"97,000",0,2019,2021,9,4,개포동,디에이치아너힐즈,11680,49.4013,5
129,"27,300",0,1992,2021,9,4,개포동,성원대치2단지아파트,11680,33.18,11
130,"36,000",0,1992,2021,9,4,개포동,성원대치2단지아파트,11680,33.18,6
131,"50,000",310,2020,2021,9,4,개포동,개포래미안포레스트,11680,84.86,7
132,"40,000",50,1983,2021,9,4,개포동,개포주공6단지,11680,73.02,4
133,"39,900",0,1992,2021,9,4,개포동,성원대치2단지아파트,11680,49.86,3
134,"20,000",95,1992,2021,9,5,개포동,삼익대청아파트,11680,51.12,3
135,"20,000",95,1992,2021,9,5,개포동,삼익대청아파트,11680,51.12,3
136,"100,000",0,2019,2021,9,6,개포동,디에이치아너힐즈,11680,59.8732,16
137,"70,000",0,1983,2021,9,6,개포동,개포주공7단지,11680,83.7,1
138,"20,000",550,2020,2021,9,6,개포동,개포래미안포레스트,11680,96.93,30
139,"60,000",0,1983,2021,9,7,개포동,개포주공5단지,11680,74.25,14
140,"120,000",0,2019,2021,9,7,개포동,디에이치아너힐즈,11680,59.7479,12
141,"126,000",0,2019,2021,9,7,개포동,디에이치아너힐즈,11680,84.6348,2
142,"10,000",211,2019,2021,9,8,개포동,디에이치아너힐즈,11680,76.1709,5
143,"29,000",65,1992,2021,9,8,개포동,성원대치2단지아파트,11680,49.86,10
144,"20,000",89,1983,2021,9,8,개포동,개포주공5단지,11680,83.17,1
145,"68,250",0,2019,2021,9,9,개포동,디에이치아너힐즈,11680,59.7479,12
146,"10,000",80,1992,2021,9,9,개포동,성원대치2단지아파트,11680,39.53,7
147,"56,000",0,1992,2021,9,9,개포동,성원대치2단지아파트,11680,49.86,4
148,"42,000",0,1983,2021,9,9,개포동,개포주공7단지,11680,83.7,3
149,"120,000",150,2019,2021,9,9,개포동,래미안블레스티지,11680,84.94,16
150,"42,000",0,1983,2021,9,9,개포동,개포주공7단지,11680,83.7,3
151,"10,000",330,2019,2021,9,9,개포동,래미안블레스티지,11680,59.967,4
152,"130,000",170,2019,2021,9,10,개포동,디에이치아너힐즈,11680,94.2875,27
153,"60,000",300,2019,2021,9,10,개포동,디에이치아너힐즈,11680,84.3558,11
154,"21,000",284,2019,2021,9,10,개포동,디에이치아너힐즈,11680,76.1709,14
155,"140,000",0,1984,2021,9,10,개포동,현대1차101동~106동,11680,128.62,6
156,"53,000",0,1983,2021,9,10,개포동,개포주공7단지,11680,73.26,8
157,"37,800",0,1983,2021,9,10,개포동,개포주공7단지,11680,60.76,9
158,"40,000",230,2019,2021,9,10,개포동,래미안블레스티지,11680,59.897,9
159,"46,000",0,1992,2021,9,10,개포동,성원대치2단지아파트,11680,39.53,2
160,"55,000",0,1992,2021,9,10,개포동,성원대치2단지아파트,11680,49.86,1
161,"50,000",110,2019,2021,9,11,개포동,디에이치아너힐즈,11680,59.8732,16
162,"30,000",234,2019,2021,9,11,개포동,디에이치아너힐즈,11680,84.357,12
163,"94,500",0,2019,2021,9,11,개포동,디에이치아너힐즈,11680,76.1709,17
164,"50,000",0,1983,2021,9,11,개포동,개포주공6단지,11680,60.13,2
165,"27,000",60,1983,2021,9,11,개포동,개포주공7단지,11680,53.46,15
166,"60,000",100,1984,2021,9,11,개포동,개포우성3차,11680,104.43,11
167,"34,100",0,1992,2021,9,11,개포동,성원대치2단지아파트,11680,39.53,4
168,"31,500",0,1992,2021,9,11,개포동,성원대치2단지아파트,11680,39.53,3
169,"45,000",0,1992,2021,9,11,개포동,삼익대청아파트,11680,39.53,12
170,"50,000",0,1992,2021,9,12,개포동,성원대치2단지아파트,11680,39.53,14
171,"100,000",120,2019,2021,9,13,개포동,래미안블레스티지,11680,84.94,20
172,"5,000",104,1983,2021,9,13,개포동,개포주공6단지,11680,73.02,14
173,"74,000",0,1983,2021,9,13,개포동,개포주공6단지,11680,83.21,10
174,"32,000",30,1992,2021,9,13,개포동,성원대치2단지아파트,11680,39.53,11
175,"50,000",0,1992,2021,9,14,개포동,삼익대청아파트,11680,39.53,8
176,"52,500",95,2019,2021,9,14,개포동,디에이치아너힐즈,11680,59.8732,10
177,"44,100",0,1983,2021,9,14,개포동,개포주공7단지,11680,83.7,15
178,"118,000",0,2020,2021,9,14,개포동,개포래미안포레스트,11680,59.92,5
179,"160,000",0,2020,2021,9,14,개포동,개포래미안포레스트,11680,84.86,3
180,"53,550",0,1983,2021,9,15,개포동,개포주공7단지,11680,73.26,7
181,"58,500",0,1993,2021,9,15,개포동,개포현대6차,11680,101.83,3
182,"130,000",0,2019,2021,9,15,개포동,디에이치아너힐즈,11680,59.7479,9
183,"125,000",0,2019,2021,9,15,개포동,래미안블레스티지,11680,59.897,13
184,"33,600",0,1983,2021,9,15,개포동,개포주공6단지,11680,53.06,7
185,"35,700",0,1992,2021,9,15,개포동,삼익대청아파트,11680,51.12,12
186,"50,000",150,1984,2021,9,15,개포동,경남1,11680,96.98,2
187,"26,637",39,2019,2021,9,15,개포동,래미안블레스티지,11680,59.888,2
188,"60,000",0,1988,2021,9,16,개포동,개포2차현대아파트(220),11680,77.75,9
189,"30,093",0,1992,2021,9,16,개포동,성원대치2단지아파트,11680,33.18,14
190,"10,000",310,2020,2021,9,16,개포동,개포래미안포레스트,11680,59.92,6
191,"70,000",0,1983,2021,9,16,개포동,개포주공7단지,11680,83.7,1
192,"34,650",0,1992,2021,9,16,개포동,성원대치2단지아파트,11680,39.53,10
193,"70,000",0,1983,2021,9,16,개포동,개포주공7단지,11680,83.7,1
194,"10,000",330,2019,2021,9,16,개포동,래미안블레스티지,11680,59.888,4
195,"30,093",0,1992,2021,9,16,개포동,성원대치2단지아파트,11680,33.18,14
196,"120,000",0,2020,2021,9,16,개포동,개포래미안포레스트,11680,59.92,8
197,"70,000",0,1983,2021,9,16,개포동,개포주공6단지,11680,83.21,5
198,"120,000",0,2020,2021,9,16,개포동,개포래미안포레스트,11680,59.92,8
199,"33,000",0,1992,2021,9,17,개포동,성원대치2단지아파트,11680,33.18,1
200,"26,637",39,2019,2021,9,17,개포동,래미안블레스티지,11680,59.888,3
201,"50,000",0,1983,2021,9,17,개포동,개포주공5단지,11680,53.98,5
202,"90,000",210,2020,2021,9,17,개포동,개포래미안포레스트,11680,84.83,7
203,"40,000",100,1983,2021,9,17,개포동,개포주공5단지,11680,83.17,8
204,"100,000",0,1984,2021,9,17,개포동,현대1차101동~106동,11680,95.4,8
205,"130,000",0,1986,2021,9,17,개포동,현대2,11680,131.83,9
206,"48,000",0,1983,2021,9,18,개포동,개포주공5단지,11680,53.98,7
207,"31,500",0,1992,2021,9,18,개포동,성원대치2단지아파트,11680,39.53,11
208,"50,400",0,1988,2021,9,20,개포동,개포2차현대아파트(220),11680,77.75,1
209,"70,000",200,2020,2021,9,23,개포동,개포래미안포레스트,11680,74.66,25
210,"85,000",0,1997,2021,9,23,개포동,포이현대빌라트,11680,164.18,2
211,"50,000",0,1983,2021,9,23,개포동,개포주공5단지,11680,74.25,3
212,"50,000",0,1983,2021,9,23,개포동,개포주공5단지,11680,74.25,3
213,"90,000",50,2019,2021,9,24,개포동,디에이치아너힐즈,11680,76.1709,7
214,"80,000",40,2019,2021,9,24,개포동,디에이치아너힐즈,11680,84.357,6
215,"38,000",0,1992,2021,9,24,개포동,성원대치2단지아파트,11680,33.18,9
216,"65,000",0,1983,2021,9,24,개포동,개포주공5단지,11680,74.25,4
217,"10,000",101,1983,2021,9,24,개포동,개포주공5단지,11680,61.19,12
218,"15,000",120,1983,2021,9,25,개포동,개포주공6단지,11680,53.06,13
219,"45,000",0,1983,2021,9,25,개포동,개포주공6단지,11680,53.06,4
220,"72,450",0,1984,2021,9,25,개포동,현대1차101동~106동,11680,95.4,10
221,"20,500",13,1992,2021,9,25,개포동,성원대치2단지아파트,11680,33.18,1
222,"39,900",0,1992,2021,9,25,개포동,성원대치2단지아파트,11680,49.86,2
223,"40,900",0,1992,2021,9,25,개포동,성원대치2단지아파트,11680,49.86,15
224,"2,000",120,1992,2021,9,25,개포동,성원대치2단지아파트,11680,39.53,8
225,"30,000",580,2020,2021,9,25,개포동,개포래미안포레스트,11680,102.32,19
226,"47,000",0,1992,2021,9,25,개포동,삼익대청아파트,11680,39.53,2
227,"175,000",0,2019,2021,9,25,개포동,래미안블레스티지,11680,84.94,31
228,"55,000",0,1983,2021,9,25,개포동,개포주공7단지,11680,53.46,14
229,"75,000",0,1983,2021,9,25,개포동,개포주공6단지,11680,73.02,10
230,"89,250",0,1984,2021,9,25,개포동,현대1차101동~106동,11680,177.19,7
231,"68,000",7,2019,2021,9,25,개포동,디에이치아너힐즈,11680,59.8732,15
232,"185,000",0,2019,2021,9,25,개포동,디에이치아너힐즈,11680,84.3558,23
233,"32,000",40,1983,2021,9,25,개포동,개포주공6단지,11680,73.02,13
234,"65,000",30,1983,2021,9,25,개포동,개포주공6단지,11680,83.21,6
235,"55,000",0,1983,2021,9,25,개포동,개포주공7단지,11680,83.7,11
236,"55,000",0,1983,2021,9,25,개포동,개포주공7단지,11680,53.46,14
237,"90,000",130,2020,2021,9,26,개포동,개포래미안포레스트,11680,74.66,8
238,"50,000",350,2019,2021,9,27,개포동,디에이치아너힐즈,11680,84.3558,23
239,"110,000",45,2019,2021,9,27,개포동,디에이치아너힐즈,11680,76.1709,11
240,"26,637",39,2019,2021,9,27,개포동,래미안블레스티지,11680,59.897,3
241,"160,000",100,1991,2021,9,27,개포동,"우성9차아파트901동,902동",11680,84.9,15
242,"102,000",0,2006,2021,9,27,개포동,우찬현대(1260-4),11680,137.82,3
243,"72,000",0,2019,2021,9,27,개포동,디에이치아너힐즈,11680,59.8072,8
244,"2,500",115,1992,2021,9,27,개포동,성원대치2단지아파트,11680,39.53,1
245,300,30,1992,2021,9,27,개포동,성원대치2단지아파트,11680,33.18,4
246,"37,800",0,1983,2021,9,27,개포동,개포주공6단지,11680,60.13,5
247,"33,600",0,1992,2021,9,28,개포동,성원대치2단지아파트,11680,39.53,6
248,"45,000",165,2019,2021,9,28,개포동,래미안블레스티지,11680,49.909,13
249,"48,300",0,1983,2021,9,28,개포동,개포주공6단지,11680,83.21,2
250,"47,250",0,1983,2021,9,28,개포동,개포주공6단지,11680,83.21,6
251,"84,000",0,2019,2021,9,28,개포동,디에이치아너힐즈,11680,76.1709,3
252,"20,000",750,2019,2021,9,29,개포동,래미안블레스티지,11680,126.928,4
253,"55,000",0,1992,2021,9,29,개포동,삼익대청아파트,11680,51.12,6
254,"20,000",300,2020,2021,9,30,개포동,개포래미안포레스트,11680,59.92,7
255,"50,000",60,1983,2021,9,30,개포동,개포주공6단지,11680,73.02,4
256,"61,000",0,1983,2021,9,30,개포동,개포주공6단지,11680,83.21,13
257,"63,000",0,2001,2021,9,30,개포동,아람손프라자/비바빌,11680,84.96,5
258,"50,000",0,1987,2021,9,30,개포동,개포6차우성아파트1동~8동,11680,54.98,1
259,"24,547",49,2019,2021,9,30,개포동,래미안블레스티지,11680,59.888,2
260,"110,000",0,2019,2021,9,30,개포동,래미안블레스티지,11680,59.897,8
261,"56,000",0,1992,2021,9,30,개포동,성원대치2단지아파트,11680,49.86,3
262,"37,000",0,1992,2021,9,30,개포동,성원대치2단지아파트,11680,33.18,7
263,"115,000",0,2019,2021,9,30,개포동,래미안블레스티지,11680,59.888,7
264,"10,000",430,2011,2021,9,1,청담동,청담자이,11680,49.619,13
265,"145,000",0,2004,2021,9,1,청담동,청담대우멤버스카운티8차,11680,124.93,5
266,"145,000",0,2004,2021,9,1,청담동,청담대우멤버스카운티8차,11680,124.93,5
267,"83,000",0,2011,2021,9,2,청담동,청담자이,11680,49.619,25
268,"10,000",250,1994,2021,9,2,청담동,청담(건영),11680,84.595,6
269,"60,900",0,1988,2021,9,2,청담동,현대아파트,11680,84.76,10
270,"252,000",0,2006,2021,9,3,청담동,동양파라곤,11680,244.925,9
271,"54,600",0,1999,2021,9,4,청담동,삼성청담공원아파트,11680,59.93,10
272,"117,600",0,2011,2021,9,6,청담동,청담자이,11680,82.365,24
273,"40,000",270,1984,2021,9,6,청담동,진흥아파트,11680,145.69,15
274,"100,000",0,2003,2021,9,6,청담동,영풍마드레빌,11680,122.2,12
275,"52,500",0,1988,2021,9,7,청담동,현대아파트,11680,84.92,6
276,"75,000",0,1988,2021,9,7,청담동,현대아파트,11680,84.78,8
277,"89,250",0,2011,2021,9,8,청담동,청담자이,11680,49.593,29
278,"120,000",0,1992,2021,9,8,청담동,현대빌라(43-1),11680,145.1,1
279,"150,000",100,1984,2021,9,8,청담동,진흥아파트,11680,180.67,5
280,"30,000",530,1992,2021,9,9,청담동,청담아이파크,11680,110.18,6
281,"84,000",0,1984,2021,9,9,청담동,진흥아파트,11680,145.69,1
282,"55,000",60,1988,2021,9,10,청담동,현대아파트,11680,84.78,9
283,"215,000",0,2001,2021,9,11,청담동,대우리츠카운티,11680,211.72,6
284,"108,000",0,2011,2021,9,11,청담동,청담자이,11680,49.639,12
285,"120,000",420,2011,2021,9,11,청담동,청담자이,11680,89.115,17
286,"10,000",450,2011,2021,9,13,청담동,청담자이,11680,49.639,12
287,"231,000",0,2003,2021,9,13,청담동,연세리버테라스,11680,243.49,3
288,"70,000",150,2002,2021,9,13,청담동,청담대림이-편한세상,11680,81.84,12
289,"140,000",0,2011,2021,9,14,청담동,청담자이,11680,82.952,14
290,"70,000",0,1999,2021,9,14,청담동,청담우방아파트,11680,59.97,7
291,"63,000",0,1983,2021,9,15,청담동,현대아파트(75-1),11680,95.38,6
292,"65,000",0,1983,2021,9,15,청담동,현대아파트(75-1),11680,95.38,6
293,"91,350",0,2003,2021,9,15,청담동,영풍마드레빌,11680,122.2,4
294,"40,000",200,1994,2021,9,16,청담동,청담(건영),11680,84.595,17
295,"140,000",0,1984,2021,9,16,청담동,진흥아파트,11680,145.69,4
296,"81,900",0,2000,2021,9,16,청담동,골든아트빌,11680,153.61,4
297,"190,000",0,1992,2021,9,16,청담동,래미안청담로이뷰,11680,110.2,4
298,"63,000",0,1994,2021,9,17,청담동,청담(건영),11680,84.595,15
299,"81,900",0,1999,2021,9,17,청담동,청담우방아파트,11680,84.91,12
300,"92,000",0,2006,2021,9,23,청담동,청담2차이-편한세상(205동),11680,84.77,6
301,"10,000",500,2002,2021,9,24,청담동,청담대림이-편한세상,11680,113.57,17
302,"90,000",0,1984,2021,9,24,청담동,진흥아파트,11680,109.31,13
303,"1,000",78,2015,2021,9,24,청담동,청담스위트,11680,13.425,5
304,"10,000",300,1997,2021,9,25,청담동,신동아,11680,84.94,14
305,"10,000",270,1999,2021,9,25,청담동,청담현대3차아파트,11680,59.95,4
306,"10,000",450,1999,2021,9,26,청담동,청담현대3차아파트,11680,109.53,12
307,"89,250",0,2011,2021,9,27,청담동,청담자이,11680,49.619,34
308,"150,000",0,2005,2021,9,27,청담동,한신오페라하우스2차,11680,152.4,2
309,"80,000",0,2005,2021,9,27,청담동,우성아파트,11680,81.85,2
310,"77,000",8,2011,2021,9,28,청담동,청담자이,11680,49.593,17
311,"77,000",0,1994,2021,9,29,청담동,청담(건영),11680,84.595,14
312,"32,000",0,2013,2021,9,29,청담동,청담신원아침도시마인,11680,27.7131,6
313,"30,000",400,1997,2021,9,29,청담동,"청담힐A동,진도B동",11680,153.8,8
314,"125,000",0,2002,2021,9,29,청담동,청담대림이-편한세상,11680,81.84,13
315,"57,300",0,1999,2021,9,30,청담동,삼성청담공원아파트,11680,59.93,2
316,"20,000",516,2004,2021,9,30,청담동,연세7차B동,11680,170.19,7
317,"120,000",290,2007,2021,9,2,삼성동,래미안삼성2차,11680,134.81,10
318,"99,750",0,2008,2021,9,2,삼성동,현대힐스테이트2단지,11680,84.236,22
319,"31,000",0,2004,2021,9,2,삼성동,LG선릉에클라트(B),11680,36.35,15
320,"50,000",0,2002,2021,9,3,삼성동,그라나다,11680,73.18,7
321,"95,000",0,1996,2021,9,3,삼성동,석탑아파트101동,11680,84.6,16
322,"93,000",0,2000,2021,9,4,삼성동,삼성동롯데아파트,11680,59.4,20
323,"93,000",0,2000,2021,9,4,삼성동,삼성동롯데아파트,11680,59.4,20
324,"180,000",0,2007,2021,9,4,삼성동,롯데캐슬프레미어,11680,121.931,1
325,"90,300",0,2007,2021,9,4,삼성동,롯데캐슬프레미어,11680,84.484,2
326,"90,000",180,2007,2021,9,4,삼성동,롯데캐슬프레미어,11680,121.931,11
327,"100,000",350,2004,2021,9,4,삼성동,삼성동중앙하이츠빌리지,11680,152.98,2
328,"60,000",200,1999,2021,9,4,삼성동,현대아파트101동,11680,84.87,13
329,"60,000",200,1999,2021,9,4,삼성동,현대아파트101동,11680,84.87,13
330,"57,750",0,1998,2021,9,4,삼성동,삼성동한솔아파트,11680,58.57,14
331,"50,400",0,1998,2021,9,4,삼성동,풍림(1차),11680,59.7,11
332,"80,000",0,1998,2021,9,6,삼성동,풍림(1차),11680,113,5
