,dealAmountYear,dealAmountMonth,buildYear,dealYear,dealMonth,dealDay,dong,apartmentName,regionalCode,areaForExclusiveUse,floor
33,"150,000",0,2012,2021,7,6,역삼동,개나리SK뷰,11680,127.27,10
34,"26,460",0,2004,2021,7,7,역삼동,역삼우정에쉐르2,11680,47.83,4
35,"80,000",100,2021,2021,7,7,역삼동,시티프라디움더강남201동,11680,70.54,5
36,"70,000",100,2021,2021,7,8,역삼동,시티프라디움더강남101동,11680,59.99,11
37,"94,500",0,2006,2021,7,8,역삼동,역삼푸르지오,11680,84.9097,2
38,"200,000",0,2010,2021,7,9,역삼동,래미안그레이튼(진달래2차),11680,120.37,8
39,"50,000",240,2005,2021,7,9,역삼동,역삼래미안,11680,80.87,3
40,"50,000",180,2005,2021,7,9,역삼동,역삼래미안,11680,59.4,7
41,"17,000",10,2004,2021,7,9,역삼동,우정에쉐르멤버스,11680,22.12,5
42,"5,000",380,2002,2021,7,9,역삼동,로얄빌리지,11680,103.49,3
43,"1,000",85,1996,2021,7,9,역삼동,한스빌(836),11680,39.89,11
44,"30,000",0,2002,2021,7,9,역삼동,경남아너스빌,11680,81.013,2
45,"150,000",0,2011,2021,7,10,역삼동,래미안그레이튼(진달래2차),11680,84.87,16
46,"100,000",140,2010,2021,7,10,역삼동,래미안그레이튼(진달래2차),11680,84.81,10
47,"1,000",140,2002,2021,7,10,역삼동,대우디오빌,11680,36.96,8
48,"30,000",89,1998,2021,7,10,역삼동,동부센트레빌,11680,59.82,11
49,"42,000",168,2009,2021,7,10,역삼동,래미안그레이튼,11680,70.98,11
50,"42,000",168,2009,2021,7,10,역삼동,래미안그레이튼,11680,70.98,11
51,"76,500",0,2006,2021,7,10,역삼동,개나리래미안,11680,59.95,4
52,"76,500",0,2006,2021,7,10,역삼동,개나리래미안,11680,59.95,4
53,"30,000",330,2005,2021,7,10,역삼동,e-편한세상,11680,84.991,16
54,"40,000",150,2005,2021,7,10,역삼동,e-편한세상,11680,84.991,1
55,"100,000",60,2005,2021,7,10,역삼동,e-편한세상,11680,59.606,22
56,"30,000",380,2016,2021,7,10,역삼동,역삼자이,11680,84.993,5
57,"94,500",0,2014,2021,7,10,역삼동,테헤란아이파크,11680,70.8333,3
58,"119,700",0,2012,2021,7,10,역삼동,개나리SK뷰,11680,84.98,5
59,"220,000",0,2006,2021,7,12,역삼동,개나리래미안,11680,144.55,7
60,"10,000",380,2009,2021,7,12,역삼동,래미안그레이튼,11680,84.97,18
61,"94,500",0,2014,2021,7,12,역삼동,테헤란아이파크,11680,84.641,9
62,"80,000",90,2005,2021,7,13,역삼동,역삼래미안,11680,59.53,18
63,"72,000",0,2005,2021,7,13,역삼동,e-편한세상,11680,59.606,5
64,"180,000",150,2006,2021,7,13,역삼동,개나리푸르지오,11680,132.8355,9
65,"100,000",320,2007,2021,7,13,역삼동,래미안펜타빌,11680,136.28,3
66,"80,000",90,2005,2021,7,13,역삼동,역삼래미안,11680,59.53,18
67,"80,000",370,2016,2021,7,13,역삼동,역삼자이,11680,114.5958,13
68,"1,000",164,2018,2021,7,13,역삼동,TREEHOUSE,11680,14.84,8
69,"26,250",0,2001,2021,7,13,역삼동,한화진넥스빌,11680,39.2,21
70,"90,000",270,2006,2021,7,14,역삼동,개나리래미안,11680,129.96,10
71,"60,000",410,2016,2021,7,14,역삼동,역삼자이,11680,114.5958,3
72,"24,150",0,2001,2021,7,14,역삼동,한화진넥스빌,11680,42.52,12
73,"80,000",60,2021,2021,7,14,역삼동,시티프라디움더강남101동,11680,59.99,14
74,"90,000",270,2006,2021,7,14,역삼동,개나리래미안,11680,129.96,10
75,"4,000",280,2002,2021,7,14,역삼동,경남아너스빌,11680,84.688,7
76,"1,000",110,2002,2021,7,14,역삼동,대우디오빌,11680,39.13,14
77,"100,000",180,2012,2021,7,15,역삼동,개나리SK뷰,11680,84.99,11
78,"23,000",20,1996,2021,7,15,역삼동,한스빌(836),11680,39.89,10
79,"20,000",250,2006,2021,7,16,역삼동,개나리래미안,11680,59.95,17
80,"105,000",58,2008,2021,7,16,역삼동,역삼2차아이파크,11680,119.095,7
81,"26,200",0,2001,2021,7,16,역삼동,한화진넥스빌,11680,39.2,22
82,"80,000",450,2012,2021,7,17,역삼동,개나리SK뷰,11680,127.27,6
83,"34,650",0,2018,2021,7,17,역삼동,이지마루역삼,11680,24.6,10
84,"80,000",65,2005,2021,7,17,역삼동,역삼래미안,11680,59.4,1
85,"80,000",65,2005,2021,7,17,역삼동,역삼래미안,11680,59.4,1
86,"14,700",175,2005,2021,7,17,역삼동,역삼래미안,11680,59.53,16
87,"69,300",0,2005,2021,7,17,역삼동,역삼래미안,11680,59.53,7
88,"30,000",330,2009,2021,7,17,역삼동,래미안그레이튼,11680,84.97,15
89,"70,000",145,2005,2021,7,17,역삼동,e-편한세상,11680,59.606,2
90,"95,000",0,2021,2021,7,17,역삼동,시티프라디움더강남101동,11680,59.99,14
91,"95,000",0,2021,2021,7,17,역삼동,시티프라디움더강남101동,11680,59.99,14
92,"58,800",0,2006,2021,7,18,역삼동,프리우스역삼101동,11680,82.48,2
93,"17,000",44,2002,2021,7,18,역삼동,트레벨,11680,35.93,4
94,"20,000",254,2006,2021,7,19,역삼동,개나리푸르지오,11680,84.6815,13
95,"5,000",310,2006,2021,7,19,역삼동,역삼푸르지오,11680,59.8848,23
96,"5,000",300,2005,2021,7,19,역삼동,역삼동프라임,11680,125.11,4
97,"100,000",20,2007,2021,7,19,역삼동,쌍용플레티넘밸류,11680,116.67,14
98,"90,000",30,2005,2021,7,19,역삼동,역삼래미안,11680,59.53,6
99,"60,000",300,2016,2021,7,20,역삼동,역삼자이,11680,84.4816,12
100,"6,000",33,2005,2021,7,20,역삼동,역삼래미안,11680,59.65,9
101,"110,000",0,1998,2021,7,20,역삼동,동부센트레빌,11680,59.97,9
102,"70,350",0,2006,2021,7,21,역삼동,역삼푸르지오,11680,59.8848,8
103,"21,000",0,2014,2021,7,21,역삼동,이스턴오피스텔,11680,14.92,9
104,"95,000",0,2021,2021,7,21,역삼동,시티프라디움더강남101동,11680,59.99,13
105,"23,100",0,2001,2021,7,21,역삼동,한화진넥스빌,11680,39.2,14
106,"19,950",0,2004,2021,7,22,역삼동,강남역우정에쉐르,11680,16.78,13
107,"40,000",160,2005,2021,7,22,역삼동,에스케이허브젠,11680,84.99,9
108,"10,000",380,2016,2021,7,22,역삼동,역삼자이,11680,59.9977,23
109,"29,000",0,1996,2021,7,22,역삼동,한스빌(836),11680,39.89,3
110,"10,000",55,2004,2021,7,22,역삼동,대우디오빌플러스,11680,34.41,3
111,"10,000",330,2006,2021,7,23,역삼동,역삼푸르지오,11680,84.9097,1
112,"105,000",0,2005,2021,7,23,역삼동,e-편한세상,11680,84.991,5
113,"34,000",0,2018,2021,7,23,역삼동,이지마루역삼,11680,24.6,11
114,"102,900",0,2011,2021,7,23,역삼동,래미안그레이튼(진달래2차),11680,84.87,13
115,"91,350",0,2005,2021,7,23,역삼동,역삼래미안,11680,80.87,8
116,"27,300",0,1996,2021,7,23,역삼동,한스빌(836),11680,39.89,5
117,"92,400",0,2003,2021,7,24,역삼동,금호어울림,11680,133.77,5
118,"130,000",210,2006,2021,7,24,역삼동,역삼I'PARK,11680,130.143,16
119,"92,400",0,2003,2021,7,24,역삼동,금호어울림,11680,133.77,5
120,"220,000",0,2009,2021,7,24,역삼동,래미안그레이튼,11680,142.06,17
121,"150,000",0,2005,2021,7,24,역삼동,e-편한세상,11680,84.991,15
122,"65,000",85,2006,2021,7,24,역삼동,역삼푸르지오,11680,84.9097,11
123,"145,000",15,2005,2021,7,24,역삼동,e-편한세상,11680,84.991,15
124,"17,460",290,2009,2021,7,24,역삼동,래미안그레이튼,11680,84.97,6
125,"131,250",0,2007,2021,7,24,역삼동,래미안펜타빌,11680,158.58,5
126,"17,460",290,2009,2021,7,24,역삼동,래미안그레이튼,11680,84.97,6
127,"145,000",15,2005,2021,7,24,역삼동,e-편한세상,11680,84.991,15
128,"89,250",0,2008,2021,7,24,역삼동,역삼2차아이파크,11680,84.891,6
129,"100,000",0,2008,2021,7,25,역삼동,역삼2차아이파크,11680,59.368,6
130,"32,000",0,2002,2021,7,26,역삼동,대우디오빌,11680,39.13,13
131,"10,000",370,2006,2021,7,26,역삼동,역삼푸르지오,11680,84.9097,1
132,"1,000",90,2002,2021,7,26,역삼동,대우디오빌,11680,30.03,7
133,"15,000",38,2002,2021,7,26,역삼동,대우디오빌,11680,30.03,11
134,"60,300",73,2006,2021,7,26,역삼동,개나리래미안,11680,59.95,16
135,"60,300",73,2006,2021,7,26,역삼동,개나리래미안,11680,59.95,16
136,"1,000",89,2001,2021,7,26,역삼동,한화진넥스빌,11680,39.2,25
137,"28,000",0,2002,2021,7,27,역삼동,대우디오빌,11680,30.03,18
138,"89,250",0,2009,2021,7,27,역삼동,래미안그레이튼,11680,70.98,13
139,"89,250",0,2009,2021,7,27,역삼동,래미안그레이튼,11680,70.98,13
140,"20,000",340,2014,2021,7,27,역삼동,테헤란아이파크,11680,92.6232,17
141,"95,000",0,2021,2021,7,28,역삼동,시티프라디움더강남101동,11680,59.99,13
142,"32,000",0,2001,2021,7,28,역삼동,한화진넥스빌,11680,43.58,21
143,500,90,2013,2021,7,28,역삼동,코너스톤,11680,20.77,4
144,"20,000",250,2005,2021,7,28,역삼동,역삼래미안,11680,59.4,4
145,"10,000",420,2012,2021,7,29,역삼동,개나리SK뷰,11680,84.99,21
146,"110,000",150,2006,2021,7,29,역삼동,개나리푸르지오,11680,132.8355,3
147,"150,000",0,2006,2021,7,29,역삼동,역삼I'PARK,11680,144.641,5
148,"64,050",0,2008,2021,7,29,역삼동,역삼2차아이파크,11680,59.368,1
149,"92,000",10,2005,2021,7,30,역삼동,역삼래미안,11680,80.87,17
150,"94,000",0,2009,2021,7,30,역삼동,래미안그레이튼,11680,70.98,10
151,"80,850",0,2005,2021,7,31,역삼동,e-편한세상,11680,59.947,11
152,"95,000",165,2006,2021,7,31,역삼동,역삼푸르지오,11680,84.9097,12
153,"43,000",0,2006,2021,7,31,역삼동,역삼I'PARK,11680,28.246,9
154,"67,200",0,1998,2021,7,31,역삼동,동부센트레빌,11680,59.82,11
155,"67,200",0,1998,2021,7,31,역삼동,동부센트레빌,11680,59.82,11
156,"57,750",0,2002,2021,7,31,역삼동,세방하이빌2,11680,84.84,3
157,"55,650",0,2003,2021,7,31,역삼동,세방하이빌1,11680,59.77,4
158,"60,000",45,2003,2021,7,31,역삼동,세방하이빌1,11680,59.77,5
159,"60,000",45,2003,2021,7,31,역삼동,세방하이빌1,11680,59.77,5
160,"5,000",58,2002,2021,7,31,역삼동,갤러리아트,11680,33.18,3
161,"5,000",58,2002,2021,7,31,역삼동,갤러리아트,11680,33.18,3
162,"10,000",274,2005,2021,7,31,역삼동,e-편한세상,11680,84.991,2
163,"105,000",0,2005,2021,7,31,역삼동,역삼래미안,11680,59.53,15
164,"73,500",0,2005,2021,7,31,역삼동,e-편한세상,11680,59.606,24
165,"90,000",160,2019,2021,7,1,개포동,디에이치아너힐즈,11680,84.357,7
166,"115,500",0,2019,2021,7,1,개포동,래미안블레스티지,11680,99.967,12
167,"70,000",0,1983,2021,7,1,개포동,개포주공7단지,11680,83.7,11
168,"120,000",0,2020,2021,7,1,개포동,개포래미안포레스트,11680,84.83,6
169,"120,000",0,2020,2021,7,1,개포동,개포래미안포레스트,11680,84.83,6
170,"72,500",0,1983,2021,7,2,개포동,개포주공6단지,11680,73.02,9
171,"140,000",35,2019,2021,7,2,개포동,디에이치아너힐즈,11680,84.3558,9
172,"90,000",50,2019,2021,7,2,개포동,디에이치아너힐즈,11680,84.357,11
173,"120,000",0,2019,2021,7,2,개포동,래미안블레스티지,11680,59.967,8
174,"1,000",86,1992,2021,7,2,개포동,성원대치2단지아파트,11680,33.18,12
175,"24,150",0,1992,2021,7,2,개포동,성원대치2단지아파트,11680,33.18,15
176,"45,100",0,1983,2021,7,2,개포동,개포주공7단지,11680,73.26,4
177,"10,000",211,2019,2021,7,3,개포동,디에이치아너힐즈,11680,76.1709,27
178,"46,000",0,1992,2021,7,3,개포동,성원대치2단지아파트,11680,39.53,7
179,"28,000",83,1992,2021,7,3,개포동,성원대치2단지아파트,11680,49.86,13
180,"80,000",120,2019,2021,7,3,개포동,래미안블레스티지,11680,59.967,7
181,"50,000",165,2020,2021,7,3,개포동,개포래미안포레스트,11680,59.92,15
182,"64,000",0,1983,2021,7,3,개포동,개포주공7단지,11680,60.76,3
183,"36,500",0,1992,2021,7,3,개포동,삼익대청아파트,11680,39.53,6
184,"40,000",46,1983,2021,7,3,개포동,개포주공5단지,11680,83.17,3
185,"30,000",3,1992,2021,7,3,개포동,삼익대청아파트,11680,39.53,4
186,"36,500",0,1992,2021,7,3,개포동,삼익대청아파트,11680,39.53,6
187,"57,750",0,1983,2021,7,3,개포동,개포주공6단지,11680,83.21,5
188,"100,000",0,2004,2021,7,5,개포동,개포자이(12-2),11680,153.8,10
189,"48,300",0,1983,2021,7,5,개포동,개포주공6단지,11680,83.21,9
190,"15,000",300,1984,2021,7,5,개포동,경남2차,11680,186.16,10
191,"40,000",0,1992,2021,7,5,개포동,성원대치2단지아파트,11680,39.53,1
192,"73,500",315,2019,2021,7,5,개포동,디에이치아너힐즈,11680,106.9845,18
193,"66,000",0,1984,2021,7,5,개포동,개포우성3차,11680,104.43,11
194,"2,000",94,1992,2021,7,5,개포동,삼익대청아파트,11680,39.53,6
195,"75,000",0,1984,2021,7,6,개포동,개포우성3차,11680,104.43,12
196,"26,637",39,2019,2021,7,6,개포동,래미안블레스티지,11680,59.888,5
197,"52,500",52,1983,2021,7,6,개포동,개포주공6단지,11680,73.02,15
198,"10,000",80,1983,2021,7,7,개포동,개포주공5단지,11680,61.19,10
199,"73,500",0,2019,2021,7,7,개포동,디에이치아너힐즈,11680,59.7479,24
200,"110,000",0,2019,2021,7,7,개포동,디에이치아너힐즈,11680,84.6348,5
201,"49,350",0,1983,2021,7,7,개포동,개포주공6단지,11680,73.02,15
202,"26,637",39,2019,2021,7,7,개포동,래미안블레스티지,11680,59.888,1
203,"170,000",0,2019,2021,7,7,개포동,래미안블레스티지,11680,99.991,17
204,"24,150",0,1992,2021,7,8,개포동,성원대치2단지아파트,11680,33.18,9
205,"43,000",0,1992,2021,7,8,개포동,삼익대청아파트,11680,39.53,1
206,"19,627",74,2019,2021,7,8,개포동,래미안블레스티지,11680,59.888,6
207,"30,000",0,1992,2021,7,8,개포동,성원대치2단지아파트,11680,33.18,15
208,"105,000",70,1984,2021,7,9,개포동,경남2차,11680,182.2,4
209,"130,000",0,2019,2021,7,9,개포동,디에이치아너힐즈,11680,59.8732,8
210,"100,000",0,1984,2021,7,9,개포동,경남2차,11680,91.91,15
211,"47,000",0,1992,2021,7,9,개포동,삼익대청아파트,11680,60,9
212,"140,000",180,2019,2021,7,10,개포동,디에이치아너힐즈,11680,84.3558,19
213,"30,000",0,1992,2021,7,10,개포동,삼익대청아파트,11680,39.53,13
214,"150,000",0,2019,2021,7,10,개포동,디에이치아너힐즈,11680,76.1709,12
215,"89,250",0,2019,2021,7,10,개포동,디에이치아너힐즈,11680,76.1709,18
216,"90,000",135,2019,2021,7,10,개포동,디에이치아너힐즈,11680,106.91,11
217,"50,000",89,2019,2021,7,10,개포동,디에이치아너힐즈,11680,59.8732,9
218,"180,000",0,2019,2021,7,10,개포동,래미안블레스티지,11680,99.991,11
219,"120,000",90,1986,2021,7,10,개포동,현대2,11680,165.08,2
220,"50,000",0,1992,2021,7,10,개포동,성원대치2단지아파트,11680,49.86,8
221,"26,250",0,1992,2021,7,10,개포동,성원대치2단지아파트,11680,33.18,5
222,"11,980",62,1992,2021,7,10,개포동,성원대치2단지아파트,11680,39.53,15
223,"46,000",0,1992,2021,7,10,개포동,성원대치2단지아파트,11680,39.53,5
224,"94,500",0,2019,2021,7,10,개포동,디에이치아너힐즈,11680,84.3558,8
225,"48,300",0,1983,2021,7,10,개포동,개포주공6단지,11680,73.02,3
226,"150,000",0,2019,2021,7,10,개포동,래미안블레스티지,11680,84.95,7
227,"87,500",0,2019,2021,7,10,개포동,래미안블레스티지,11680,84.943,7
228,"89,250",0,2019,2021,7,11,개포동,디에이치아너힐즈,11680,59.7479,8
229,"70,770",105,2019,2021,7,12,개포동,디에이치아너힐즈,11680,84.3558,7
230,"3,000",120,1992,2021,7,12,개포동,성원대치2단지아파트,11680,39.53,8
231,"40,000",0,1992,2021,7,13,개포동,성원대치2단지아파트,11680,39.53,2
232,"38,850",0,1992,2021,7,13,개포동,성원대치2단지아파트,11680,49.86,10
233,"40,000",0,1992,2021,7,13,개포동,성원대치2단지아파트,11680,39.53,2
234,"25,700",0,1992,2021,7,13,개포동,성원대치2단지아파트,11680,33.18,11
235,"24,000",0,1992,2021,7,13,개포동,성원대치2단지아파트,11680,33.18,5
236,"45,000",0,1992,2021,7,13,개포동,삼익대청아파트,11680,39.53,1
237,"52,000",0,1983,2021,7,13,개포동,개포주공5단지,11680,53.98,10
238,"25,700",0,1992,2021,7,13,개포동,성원대치2단지아파트,11680,33.18,11
239,"38,850",0,1983,2021,7,13,개포동,개포주공6단지,11680,60.13,9
240,"60,000",180,2019,2021,7,13,개포동,래미안블레스티지,11680,59.967,6
241,"65,000",150,2019,2021,7,13,개포동,래미안블레스티지,11680,59.888,7
242,"5,000",130,1983,2021,7,13,개포동,개포주공6단지,11680,53.06,6
243,"63,000",105,2019,2021,7,14,개포동,디에이치아너힐즈,11680,84.3558,4
244,"40,000",105,1983,2021,7,14,개포동,개포주공6단지,11680,83.21,4
245,"30,000",75,1983,2021,7,14,개포동,개포주공5단지,11680,61.19,8
246,"3,000",105,1983,2021,7,14,개포동,개포주공7단지,11680,53.46,8
247,"29,300",0,1992,2021,7,14,개포동,성원대치2단지아파트,11680,39.53,13
248,"40,000",0,1992,2021,7,14,개포동,성원대치2단지아파트,11680,49.86,11
249,"163,500",0,2019,2021,7,15,개포동,래미안블레스티지,11680,84.95,20
250,"80,000",0,1983,2021,7,15,개포동,개포주공6단지,11680,83.21,9
251,"59,850",0,1984,2021,7,15,개포동,개포우성3차,11680,104.43,14
252,"30,000",260,2019,2021,7,15,개포동,디에이치아너힐즈,11680,59.7479,6
253,"26,637",39,2019,2021,7,15,개포동,래미안블레스티지,11680,59.837,1
254,"25,200",0,1992,2021,7,15,개포동,성원대치2단지아파트,11680,33.18,15
255,"30,000",260,2019,2021,7,15,개포동,디에이치아너힐즈,11680,59.7479,6
256,690,90,1992,2021,7,15,개포동,삼익대청아파트,11680,39.53,15
257,"24,276",39,2019,2021,7,15,개포동,래미안블레스티지,11680,49.909,6
258,"36,750",0,1983,2021,7,15,개포동,개포주공5단지,11680,61.19,12
259,"38,000",0,1992,2021,7,16,개포동,성원대치2단지아파트,11680,39.53,1
260,"44,100",0,1983,2021,7,16,개포동,개포주공7단지,11680,73.26,6
261,"58,000",0,1983,2021,7,16,개포동,개포주공5단지,11680,74.25,1
262,"33,600",0,1983,2021,7,16,개포동,개포주공6단지,11680,60.13,13
263,"40,000",270,1984,2021,7,16,개포동,개포우성3차,11680,161,15
264,"40,000",270,1984,2021,7,16,개포동,개포우성3차,11680,161,15
265,"70,000",130,2019,2021,7,16,개포동,디에이치아너힐즈,11680,84.3558,10
266,"34,125",0,1992,2021,7,17,개포동,성원대치2단지아파트,11680,39.53,6
267,"10,000",450,2019,2021,7,17,개포동,래미안블레스티지,11680,84.94,29
268,"105,000",0,2019,2021,7,17,개포동,디에이치아너힐즈,11680,59.7479,2
269,"70,000",160,2019,2021,7,17,개포동,디에이치아너힐즈,11680,84.3558,28
270,"92,400",0,2019,2021,7,17,개포동,디에이치아너힐즈,11680,84.6348,18
271,"125,000",0,2019,2021,7,17,개포동,디에이치아너힐즈,11680,59.7479,15
272,"105,000",0,2019,2021,7,17,개포동,디에이치아너힐즈,11680,59.7479,2
273,"2,000",120,1992,2021,7,17,개포동,성원대치2단지아파트,11680,39.53,5
274,"10,000",165,1983,2021,7,17,개포동,개포주공6단지,11680,73.02,3
275,"68,000",0,1983,2021,7,17,개포동,개포주공6단지,11680,73.02,7
276,"34,650",0,1983,2021,7,17,개포동,개포주공7단지,11680,53.46,12
277,"27,958",0,1992,2021,7,17,개포동,성원대치2단지아파트,11680,33.18,7
278,"30,000",120,1992,2021,7,17,개포동,삼익대청아파트,11680,60,5
279,"36,750",0,1983,2021,7,17,개포동,개포주공7단지,11680,53.46,8
280,"31,500",0,1983,2021,7,17,개포동,개포주공7단지,11680,53.46,12
281,"50,000",150,2020,2021,7,17,개포동,개포래미안포레스트,11680,59.92,15
282,"180,000",0,2019,2021,7,17,개포동,디에이치아너힐즈,11680,84.3558,19
283,"80,000",120,2019,2021,7,18,개포동,래미안블레스티지,11680,59.897,19
284,"22,000",0,1992,2021,7,18,개포동,성원대치2단지아파트,11680,33.18,4
285,"55,000",70,1983,2021,7,19,개포동,개포주공6단지,11680,83.21,11
286,"45,000",0,1987,2021,7,19,개포동,개포6차우성아파트1동~8동,11680,79.97,5
287,"243,000",0,2019,2021,7,19,개포동,래미안블레스티지,11680,113.96,16
288,"26,987",37,2019,2021,7,19,개포동,래미안블레스티지,11680,59.888,4
289,"58,000",10,1983,2021,7,19,개포동,개포주공7단지,11680,60.76,12
290,"28,500",35,2020,2021,7,19,개포동,개포래미안포레스트,11680,59.92,2
291,"50,000",0,1983,2021,7,19,개포동,개포주공6단지,11680,53.06,2
292,"10,000",330,2020,2021,7,19,개포동,개포래미안포레스트,11680,59.92,5
293,"10,222",88,2020,2021,7,19,개포동,개포래미안포레스트,11680,59.92,1
294,"21,520",70,2020,2021,7,19,개포동,개포래미안포레스트,11680,59.92,2
295,"20,444",66,2020,2021,7,19,개포동,개포래미안포레스트,11680,59.92,1
296,"10,000",330,2020,2021,7,19,개포동,개포래미안포레스트,11680,59.92,5
297,"50,000",20,1992,2021,7,19,개포동,성원대치2단지아파트,11680,49.86,10
298,"80,000",165,2020,2021,7,19,개포동,개포래미안포레스트,11680,74.66,11
299,"125,000",0,2019,2021,7,20,개포동,디에이치아너힐즈,11680,59.8072,26
300,"20,000",80,2000,2021,7,20,개포동,새롬(1164-14),11680,57.93,2
301,"125,000",0,2019,2021,7,20,개포동,디에이치아너힐즈,11680,59.8072,26
302,"30,000",270,2019,2021,7,20,개포동,디에이치아너힐즈,11680,59.8732,11
303,"30,000",124,2019,2021,7,20,개포동,디에이치아너힐즈,11680,59.8732,8
304,"26,637",39,2019,2021,7,21,개포동,래미안블레스티지,11680,59.888,1
305,"49,000",0,1992,2021,7,21,개포동,삼익대청아파트,11680,60,7
306,"1,000",78,1992,2021,7,21,개포동,성원대치2단지아파트,11680,33.18,11
307,"70,000",330,2019,2021,7,21,개포동,디에이치아너힐즈,11680,94.8407,18
308,"26,987",37,2019,2021,7,21,개포동,래미안블레스티지,11680,59.888,1
309,"25,350",0,1992,2021,7,21,개포동,성원대치2단지아파트,11680,33.18,9
310,"3,000",145,1992,2021,7,22,개포동,삼익대청아파트,11680,51.12,1
311,"42,000",0,1987,2021,7,22,개포동,개포6차우성아파트1동~8동,11680,79.97,5
312,"60,000",0,1983,2021,7,22,개포동,개포주공7단지,11680,60.76,5
313,"18,000",22,1992,2021,7,22,개포동,성원대치2단지아파트,11680,33.18,3
314,"26,000",0,1992,2021,7,22,개포동,성원대치2단지아파트,11680,33.18,10
315,"70,000",260,2020,2021,7,23,개포동,개포래미안포레스트,11680,84.86,11
316,"48,000",0,1992,2021,7,23,개포동,삼익대청아파트,11680,60,15
317,"48,300",0,1983,2021,7,23,개포동,개포주공7단지,11680,83.7,14
318,"55,000",0,1983,2021,7,23,개포동,개포주공5단지,11680,61.19,6
319,"21,250",0,1992,2021,7,23,개포동,성원대치2단지아파트,11680,33.18,8
320,"53,550",0,1983,2021,7,23,개포동,개포주공6단지,11680,73.02,10
321,"70,000",90,1984,2021,7,23,개포동,개포우성3차,11680,104.43,3
322,"100,000",170,2019,2021,7,23,개포동,디에이치아너힐즈,11680,84.3558,5
323,"105,000",150,2019,2021,7,23,개포동,디에이치아너힐즈,11680,84.6348,16
324,"105,000",150,2019,2021,7,23,개포동,디에이치아너힐즈,11680,84.6348,16
325,"68,000",0,1992,2021,7,24,개포동,삼익대청아파트,11680,60,15
326,"43,000",0,1992,2021,7,24,개포동,성원대치2단지아파트,11680,39.53,4
327,"35,000",0,1992,2021,7,24,개포동,성원대치2단지아파트,11680,33.18,15
328,"60,000",0,1992,2021,7,24,개포동,성원대치2단지아파트,11680,49.86,1
329,"163,000",0,2019,2021,7,24,개포동,래미안블레스티지,11680,84.943,11
330,"48,000",0,1992,2021,7,24,개포동,성원대치2단지아파트,11680,39.53,14
331,"33,600",0,1992,2021,7,24,개포동,삼익대청아파트,11680,39.53,11
332,"2,000",95,1992,2021,7,24,개포동,성원대치2단지아파트,11680,39.53,8
